DATA;COD_PROD;DESCRICAO;MODELO;MARCA;PORTAS;TIPO;CAMBIO;COMBUSTIVEL;FILIAL;VENDEDOR;COR;FORMA_PGTO;GERENTE;UF;ESTADO;CIDADE;PRECO_VENDA;ACESSORIOS; TOTAL_VENDAS 
01/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Cristina;Branco;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;39905,12;4928,54; 44.833,66 
01/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;São Paulo;Cristina;Branco;Entrada + 24X;Fabio;SP;São Paulo;São Paulo;55773,74;7123,34; 62.897,08 
01/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Cristina;Branco;Entrada + 24X;Fabio;DF;Distrito Federal;Brasília;39132,77;5936,79; 45.069,56 
02/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Raimundo;Branco;À vista;Adriana;SP;São Paulo;São Paulo;215109,66;4188,36; 219.298,02 
02/03/2017;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Fortaleza;Raimundo;Branco;À vista;Adriana;CE;Ceará;Fortaleza;225984,06;2842,31; 228.826,37 
02/03/2017;FOR005;Ford Ranger Cab. Dupla 3.2 4X4 20v;Ranger;Ford;4.0;Utilitário;Automático;Diesel;Brasília;Raimundo;Branco;À vista;Adriana;DF;Distrito Federal;Brasília;232943,35;4128,83; 237.072,18 
03/03/2017;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Curitiba;Anselmo;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;62664,17;2362,07; 65.026,24 
03/03/2017;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Brasília;Anselmo;Prata;Entrada + 48X;Andrey;DF;Distrito Federal;Brasília;55010,72;1599,76; 56.610,48 
03/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Anselmo;Prata;Entrada + 48X;Andrey;SP;São Paulo;São Paulo;59350,82;2256,7; 61.607,52 
03/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Roberto;Vermelho;À vista;Juliana;SP;São Paulo;São Paulo;73844,36;4864; 78.708,36 
03/03/2017;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Rio de Janeiro;Roberto;Vermelho;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;78029,77;4110,16; 82.139,93 
03/03/2017;FIS006;Fiat Strada Working 1.4 MPI 8v;Strada;Fiat;3.0;Utilitário;Manual;Flex;Brasília;Roberto;Vermelho;À vista;Juliana;DF;Distrito Federal;Brasília;69117,89;2975,83; 72.093,72 
04/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Luiz Sérgio;Azul;Entrada + 48X;Hojas;SP;São Paulo;São Paulo;45091,51;2514,41; 47.605,92 
04/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Maria Eduarda;Azul;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;83823,91;5801,36; 89.625,27 
04/03/2017;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Brasília;Maria Eduarda;Azul;Entrada + 36X;Hojas;DF;Distrito Federal;Brasília;121518,86;7733,57; 129.252,43 
04/03/2017;RED005;Renault Duster Oroch 2.0 Dynamique 16V;Duster;Renault;4.0;Utilitário;Manual;Flex;Brasília;Maria Eduarda;Azul;Entrada + 36X;Hojas;DF;Distrito Federal;Brasília;89362,04;4971,38; 94.333,42 
04/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Azul;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;59730,94;2984,7; 62.715,64 
04/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Luiz Sérgio;Azul;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;32374,12;3296,01; 35.670,13 
05/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Amanda;Cinza;Entrada + 48X;Adriana;SP;São Paulo;São Paulo;49782,85;4093,65; 53.876,50 
05/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Mariana;Prata;À vista;Andrey;SP;São Paulo;São Paulo;96484,6;3587,54; 100.072,14 
05/03/2017;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Rio de Janeiro;Amanda;Cinza;Entrada + 48X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;48354,09;4349,59; 52.703,68 
05/03/2017;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Brasília;Amanda;Cinza;Entrada + 48X;Adriana;DF;Distrito Federal;Brasília;55562,58;4495,58; 60.058,16 
05/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Curitiba;Mariana;Prata;À vista;Andrey;PR;Paraná;Curitiba;112447,06;3766,12; 116.213,18 
05/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Mariana;Prata;À vista;Andrey;DF;Distrito Federal;Brasília;75906,72;5124,94; 81.031,66 
07/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;São Paulo;Mauro;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;126645,67;6303,94; 132.949,61 
07/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Brasília;Mauro;Cinza;Entrada + 36X;Fabio;DF;Distrito Federal;Brasília;134643,75;5979,06; 140.622,81 
07/03/2017;FIF005;Fiat Fiorino Furgão Evo 1.4 8v;Fiorino;Fiat;4.0;Utilitário;Manual;Flex;São Paulo;Mauro;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;113664,91;5297,69; 118.962,60 
08/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Carlos Roberto;Prata;Entrada + 48X;Adriana;SP;São Paulo;São Paulo;29216,6;6293,32; 35.509,92 
08/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Sérgio;Prata;Entrada + 48X;Andrey;SP;São Paulo;São Paulo;59811,82;8074,97; 67.886,79 
08/03/2017;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Curitiba;Sérgio;Prata;Entrada + 48X;Andrey;PR;Paraná;Curitiba;58153,5;6357,65; 64.511,15 
08/03/2017;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Brasília;Sérgio;Prata;Entrada + 48X;Andrey;DF;Distrito Federal;Brasília;36904,26;5112,63; 42.016,89 
08/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Salvador;Carlos Roberto;Prata;Entrada + 48X;Adriana;BA;Bahia;Salvador;49158,72;7323,88; 56.482,60 
08/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Brasília;Carlos Roberto;Prata;Entrada + 48X;Adriana;DF;Distrito Federal;Brasília;41304;4317,96; 45.621,96 
09/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;José Luiz;Prata;À vista;Juliana;SP;São Paulo;São Paulo;45017,44;2465,18; 47.482,62 
09/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Mariana;Prata;Entrada + 60X;Andrey;SP;São Paulo;São Paulo;108426,21;5943,72; 114.369,93 
09/03/2017;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Curitiba;Mariana;Prata;Entrada + 60X;Andrey;PR;Paraná;Curitiba;109135,07;5538,04; 114.673,11 
09/03/2017;FIL008;Fiat Linea Absolut 1.8 16v;Linea;Fiat;4.0;Passeio;Automático;Flex;Brasília;Mariana;Prata;Entrada + 60X;Andrey;DF;Distrito Federal;Brasília;80315,36;4956,62; 85.271,98 
09/03/2017;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Rio de Janeiro;José Luiz;Prata;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;49037,75;2493,7; 51.531,45 
09/03/2017;FIS003;Fiat Strada Working 1.4 8v;Strada;Fiat;2.0;Utilitário;Manual;Flex;Brasília;José Luiz;Prata;À vista;Juliana;DF;Distrito Federal;Brasília;68830,1;2786,39; 71.616,49 
13/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;Ribeirão Preto;Cristiano;Grafite;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;132020,57;7541,07; 139.561,64 
13/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;Brasília;Cristiano;Grafite;Entrada + 48X;Fabio;DF;Distrito Federal;Brasília;150272,86;5550,8; 155.823,66 
13/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Cristiano;Grafite;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;112314,96;6855,87; 119.170,83 
13/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Renato;Vermelho;Entrada + 48X;Hojas;SP;São Paulo;São Paulo;183165,36;4734,05; 187.899,41 
13/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Renato;Vermelho;Entrada + 48X;Hojas;SP;São Paulo;São Paulo;216113,42;2974,93; 219.088,35 
13/03/2017;VWA010;Volkswagen Amarok 2.0 Highline 4X4 16v Turbo;Amarok;Volkswagen;4.0;Utilitário;Automático;Diesel;Belo Horizonte;Renato;Vermelho;Entrada + 48X;Hojas;MG;Minas Gerais;Belo Horizonte;220450,61;2755,43; 223.206,04 
13/03/2017;VWA010;Volkswagen Amarok 2.0 Highline 4X4 16v Turbo;Amarok;Volkswagen;4.0;Utilitário;Automático;Diesel;Belo Horizonte;Renato;Vermelho;Entrada + 48X;Hojas;MG;Minas Gerais;Belo Horizonte;171435,93;4852,7; 176.288,63 
13/03/2017;VWA010;Volkswagen Amarok 2.0 Highline 4X4 16v Turbo;Amarok;Volkswagen;4.0;Utilitário;Automático;Diesel;Brasília;Renato;Vermelho;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;228920,47;3037,15; 231.957,62 
13/03/2017;VWA010;Volkswagen Amarok 2.0 Highline 4X4 16v Turbo;Amarok;Volkswagen;4.0;Utilitário;Automático;Diesel;Brasília;Renato;Vermelho;Entrada + 48X;Hojas;DF;Distrito Federal;Brasília;199998,66;4893,81; 204.892,47 
14/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Carolina;Branco;Entrada + 36X;Andrey;SP;São Paulo;São Paulo;97914,71;8371,74; 106.286,45 
14/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Carolina;Branco;Entrada + 36X;Andrey;SP;São Paulo;São Paulo;54953,14;5680,78; 60.633,92 
14/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;José Eduardo;Prata;Entrada + 48X;Adriana;SP;São Paulo;São Paulo;61324,22;6092,6; 67.416,82 
14/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Marcelo;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;38322,05;6987,36; 45.309,41 
14/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Marcelo;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;48336,35;7689,47; 56.025,82 
14/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;37470,48;8538,02; 46.008,50 
14/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Cinza;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;44516,03;4690,12; 49.206,15 
14/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Brasília;Marcelo;Cinza;Entrada + 36X;Fabio;DF;Distrito Federal;Brasília;46291,43;5073,93; 51.365,36 
14/03/2017;RES001;Renault Sandero 1.0 Authentique 16v;Sandero;Renault;4.0;Passeio;Manual;Flex;Brasília;Marcelo;Cinza;Entrada + 36X;Fabio;DF;Distrito Federal;Brasília;45043,6;7859,95; 52.903,55 
14/03/2017;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Carolina;Branco;Entrada + 36X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;81287,81;8288,44; 89.576,25 
14/03/2017;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;Carolina;Branco;Entrada + 36X;Andrey;RJ;Rio de Janeiro;Rio de Janeiro;84701,46;6427,87; 91.129,33 
14/03/2017;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Carolina;Branco;Entrada + 36X;Andrey;DF;Distrito Federal;Brasília;95459,26;7658,08; 103.117,34 
14/03/2017;VWC006;Volkswagen Crossfox 1.6 MSI 16v;Crossfox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Carolina;Branco;Entrada + 36X;Andrey;DF;Distrito Federal;Brasília;56602,02;6366,82; 62.968,84 
14/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Fortaleza;José Eduardo;Prata;Entrada + 48X;Adriana;CE;Ceará;Fortaleza;48291,83;7348,16; 55.639,99 
14/03/2017;VWG003;Volkswagen Gol 1.0 MI Special 8v;Gol;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;José Eduardo;Prata;Entrada + 48X;Adriana;DF;Distrito Federal;Brasília;34312,91;5468,72; 39.781,63 
15/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Belo Horizonte;João Carlos;Branco;Entrada + 36X;Hojas;MG;Minas Gerais;Belo Horizonte;95771,35;4203; 99.974,35 
15/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Brasília;João Carlos;Branco;Entrada + 36X;Hojas;DF;Distrito Federal;Brasília;94325,17;4325,2; 98.650,37 
15/03/2017;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Rio de Janeiro;Carlos Augusto;Prata;Entrada + 36X;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;59874,29;5529,92; 65.404,21 
15/03/2017;FIB007;Fiat Bravo Essence 1.8 16v;Bravo;Fiat;4.0;Passeio;Manual;Flex;Brasília;Carlos Augusto;Prata;Entrada + 36X;Juliana;DF;Distrito Federal;Brasília;89465,52;6443,89; 95.909,41 
15/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Amanda;Grafite;Entrada + 36X;Adriana;SP;São Paulo;São Paulo;117402,19;6253,56; 123.655,75 
15/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Carlos Augusto;Prata;Entrada + 36X;Juliana;SP;São Paulo;São Paulo;75718,73;6339,96; 82.058,69 
15/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;João Carlos;Branco;Entrada + 36X;Hojas;SP;São Paulo;São Paulo;113471,76;4571,84; 118.043,60 
15/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Maria Teresa;Cinza;Entrada + 48X;Fabio;SP;São Paulo;São Paulo;37119,75;1691,32; 38.811,07 
15/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Ribeirão Preto;Maria Teresa;Cinza;Entrada + 48X;Fabio;SP;São Paulo;Ribeirão Preto;61623,31;3060,39; 64.683,70 
15/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Brasília;Maria Teresa;Cinza;Entrada + 48X;Fabio;DF;Distrito Federal;Brasília;36460,11;2063,42; 38.523,53 
15/03/2017;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Rio de Janeiro;Amanda;Grafite;Entrada + 36X;Adriana;RJ;Rio de Janeiro;Rio de Janeiro;104791,24;6023,51; 110.814,75 
15/03/2017;FOF002;Ford Focus Sedan GLX 16v;Focus;Ford;4.0;Passeio;Automático;Flex;Brasília;Amanda;Grafite;Entrada + 36X;Adriana;DF;Distrito Federal;Brasília;86487,86;5365,42; 91.853,28 
16/03/2017;CHO001;Onix 1.0 MPFI LS 8v;Onix;Chevrolet;4.0;Passeio;Manual;Flex;São Paulo;Mauro;Prata;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;31555,81;4358,22; 35.914,03 
16/03/2017;CHO001;Onix 1.0 MPFI LS 8v;Onix;Chevrolet;4.0;Passeio;Manual;Flex;Brasília;Mauro;Prata;Entrada + 60X;Fabio;DF;Distrito Federal;Brasília;37483,8;3909,71; 41.393,51 
16/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Carlos Augusto;Branco;À vista;Juliana;SP;São Paulo;São Paulo;125643,17;6323,78; 131.966,95 
16/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Mauro;Prata;Entrada + 60X;Fabio;SP;São Paulo;São Paulo;54779,75;3988,64; 58.768,39 
16/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Mônica;Prata;Entrada + 24X;Hojas;SP;São Paulo;São Paulo;107907,69;4595,48; 112.503,17 
16/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Mônica;Prata;Entrada + 24X;Hojas;SP;São Paulo;São Paulo;96345,47;3495,55; 99.841,02 
16/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Wesley;Prata;Entrada + 60X;Andrey;SP;São Paulo;São Paulo;69254,2;8846,95; 78.101,15 
16/03/2017;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Rio de Janeiro;Carlos Augusto;Branco;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;90273,91;5019,53; 95.293,44 
16/03/2017;REF006;Renaul Fluence 2.0 Dynamique 16v;Fluence;Renault;4.0;Passeio;Automático;Flex;Brasília;Carlos Augusto;Branco;À vista;Juliana;DF;Distrito Federal;Brasília;88495,81;5800,93; 94.296,74 
16/03/2017;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Florianópolis;Wesley;Prata;Entrada + 60X;Andrey;SC;Santa Catarina;Florianópolis;54316,72;6740,59; 61.057,31 
16/03/2017;REK004;Renaul Kangoo 1.6 Express 16v;Kangoo;Renault;3.0;Utilitário;Manual;Flex;Brasília;Wesley;Prata;Entrada + 60X;Andrey;DF;Distrito Federal;Brasília;58336,57;7336,08; 65.672,65 
16/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Belo Horizonte;Mônica;Prata;Entrada + 24X;Hojas;MG;Minas Gerais;Belo Horizonte;85642,7;4223,46; 89.866,16 
16/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Belo Horizonte;Mônica;Prata;Entrada + 24X;Hojas;MG;Minas Gerais;Belo Horizonte;79807,21;3219,44; 83.026,65 
16/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Mônica;Prata;Entrada + 24X;Hojas;DF;Distrito Federal;Brasília;82433,01;4797,13; 87.230,14 
16/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Mônica;Prata;Entrada + 24X;Hojas;DF;Distrito Federal;Brasília;92154,67;5243,48; 97.398,15 
17/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;José Luiz;Azul;À vista;Juliana;SP;São Paulo;São Paulo;49593,61;6936,06; 56.529,67 
17/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Marcelo;Vermelho;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;41558,56;3172,92; 44.731,48 
17/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Marcelo;Vermelho;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;46268,96;3802,61; 50.071,57 
17/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Vermelho;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;42214,45;4393,38; 46.607,83 
17/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;São Paulo;Marcelo;Vermelho;Entrada + 36X;Fabio;SP;São Paulo;São Paulo;57201,3;2573,7; 59.775,00 
17/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Brasília;Marcelo;Vermelho;Entrada + 36X;Fabio;DF;Distrito Federal;Brasília;42260,18;2474,96; 44.735,14 
17/03/2017;FIP002;Fiat Palio Fire 1.0 8v;Palio;Fiat;4.0;Passeio;Manual;Flex;Brasília;Marcelo;Vermelho;Entrada + 36X;Fabio;DF;Distrito Federal;Brasília;37467,81;3572,25; 41.040,06 
17/03/2017;VWF002;Volkswagen Fox 1.0 MPI Trendline 12v;Fox;Volkswagen;4.0;Passeio;Manual;Flex;Rio de Janeiro;José Luiz;Azul;À vista;Juliana;RJ;Rio de Janeiro;Rio de Janeiro;53682,53;5234,98; 58.917,51 
17/03/2017;VWF002;Volkswagen Fox 1.0 MPI Trendline 12v;Fox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;José Luiz;Azul;À vista;Juliana;DF;Distrito Federal;Brasília;56149,27;6481,28; 62.630,55 
18/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Cássio;Vermelho;À vista;Hojas;SP;São Paulo;São Paulo;55124,81;1347,58; 56.472,39 
18/03/2017;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Brasília;Cássio;Vermelho;À vista;Hojas;DF;Distrito Federal;Brasília;37155,33;2128,89; 39.284,22 
18/03/2017;REC002;Renault Clio 1.0 Expression 16v;Clio;Renault;4.0;Passeio;Manual;Flex;Brasília;Cássio;Vermelho;À vista;Hojas;DF;Distrito Federal;Brasília;35671,68;1187,46; 36.859,14 
20/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;Amanda;Grafite;À vista;Adriana;SP;São Paulo;São Paulo;81324,03;3822,78; 85.146,81 
20/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Salvador;Amanda;Grafite;À vista;Adriana;BA;Bahia;Salvador;114516,04;4670,21; 119.186,25 
20/03/2017;VWS007;Volkswagen Spacefox Comfortline 1.6 MSI 8v;Spacefox;Volkswagen;4.0;Passeio;Manual;Flex;Brasília;Amanda;Grafite;À vista;Adriana;DF;Distrito Federal;Brasília;61483,02;3794,78; 65.277,80 
21/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Curitiba;Mariana;Grafite;Entrada + 48X;Andrey;PR;Paraná;Curitiba;146839,72;4485,55; 151.325,27 
21/03/2017;CHC003;Captiva 2.4 SIDI 16v;Captiva;Chevrolet;4.0;Passeio;Automático;Gasolina;Brasília;Mariana;Grafite;Entrada + 48X;Andrey;DF;Distrito Federal;Brasília;105719;2612,87; 108.331,87 
21/03/2017;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Fortaleza;José Eduardo;Prata;Entrada + 48X;Adriana;CE;Ceará;Fortaleza;194847,96;3234,08; 198.082,04 
21/03/2017;CHC005;Camaro 6.2 SS Coupé v8;Camaro;Chevrolet;2.0;Passeio;Automático;Gasolina;Brasília;José Eduardo;Prata;Entrada + 48X;Adriana;DF;Distrito Federal;Brasília;316189,37;2892,39; 319.081,76 
21/03/2017;FID010;Fiat Ducato Cargo 2.3 Básico;Ducato;Fiat;4.0;Utilitário;Manual;Diesel;São Paulo;José Eduardo;Prata;Entrada + 48X;Adriana;SP;São Paulo;São Paulo;219358,61;2354,62; 221.713,23 
